,Eyetracker timestamp,Gaze point X,Gaze point Y
45390,1214600662.0,937.0,731.0
45391,1214609045.0,925.0,762.0
45392,1214617387.0,923.0,760.0
45393,1214625672.0,867.0,820.0
45394,1214634001.0,958.0,743.0
45395,1214642335.0,964.0,750.0
45396,1214650722.0,903.0,803.0
45397,1214658996.0,977.0,699.0
45398,1214667331.0,978.0,699.0
45399,1214675661.0,873.0,818.0
45400,1214684000.0,892.0,720.0
45401,1214692316.0,894.0,719.0
45402,1214700652.0,897.0,731.0
45403,1214708985.0,928.0,752.0
45404,1214717317.0,879.0,807.0
45405,1214725660.0,881.0,809.0
45406,1214733988.0,921.0,766.0
45407,1214742316.0,883.0,822.0
45408,1214750649.0,889.0,805.0
45409,1214759008.0,995.0,695.0
45410,1214767337.0,891.0,792.0
45411,1214775642.0,886.0,823.0
45412,1214783977.0,973.0,735.0
45413,1214792305.0,892.0,825.0
45414,1214800645.0,943.0,717.0
45415,1214808980.0,943.0,713.0
45416,1214817307.0,896.0,817.0
45417,1214825684.0,926.0,707.0
45418,1214833967.0,936.0,716.0
45419,1214842331.0,942.0,777.0
45420,1214850632.0,880.0,760.0
45421,1214858963.0,932.0,702.0
45422,1214867301.0,931.0,702.0
45423,1214875633.0,891.0,832.0
45424,1214883980.0,939.0,883.0
45425,1214892293.0,908.0,886.0
45426,1214900629.0,934.0,917.0
45427,1214908973.0,963.0,887.0
45428,1214917316.0,992.0,913.0
45429,1214925635.0,934.0,927.0
45430,1214933957.0,981.0,921.0
45431,1214942290.0,923.0,925.0
45432,1214950625.0,933.0,926.0
45433,1214958953.0,996.0,890.0
45434,1214967286.0,1143.0,688.0
45435,1214975696.0,913.0,754.0
45436,1214983952.0,943.0,855.0
45437,1214992284.0,914.0,928.0
45438,1215000617.0,975.0,819.0
45439,1215009007.0,992.0,806.0
45440,1215017332.0,1008.0,858.0
45441,1215025677.0,954.0,942.0
45442,1215033945.0,989.0,860.0
45443,1215042335.0,935.0,915.0
45444,1215050676.0,904.0,897.0
45445,1215059005.0,1015.0,880.0
45446,1215067337.0,1100.0,863.0
45447,1215075664.0,904.0,923.0
45448,1215083939.0,1005.0,879.0
45450,1215100618.0,920.0,884.0
45451,1215108992.0,988.0,857.0
45452,1215117328.0,914.0,901.0
45453,1215125603.0,922.0,905.0
45454,1215133990.0,985.0,861.0
45455,1215142315.0,904.0,931.0
45456,1215150661.0,875.0,860.0
45457,1215159001.0,1023.0,816.0
45458,1215167320.0,923.0,913.0
45459,1215175652.0,1007.0,812.0
45460,1215183985.0,1000.0,833.0
45461,1215192260.0,930.0,886.0
45462,1215200594.0,1005.0,829.0
45463,1215208987.0,994.0,813.0
45464,1215217314.0,933.0,925.0
45465,1215225610.0,990.0,802.0
45466,1215233923.0,984.0,794.0
45467,1215242312.0,983.0,798.0
45468,1215250646.0,961.0,825.0
45469,1215258988.0,966.0,833.0
45470,1215267255.0,922.0,919.0
45471,1215275676.0,974.0,845.0
45472,1215283970.0,973.0,841.0
45473,1215292305.0,982.0,841.0
45474,1215300637.0,913.0,869.0
45475,1215308970.0,942.0,786.0
45476,1215317306.0,932.0,780.0
45477,1215325581.0,921.0,795.0
45478,1215333971.0,928.0,779.0
45479,1215342307.0,888.0,821.0
45480,1215350579.0,932.0,785.0
45481,1215358963.0,932.0,784.0
45482,1215367241.0,883.0,831.0
45483,1215375633.0,941.0,746.0
45484,1215383966.0,936.0,758.0
45485,1215392238.0,911.0,785.0
45486,1215400577.0,921.0,738.0
45487,1215408912.0,919.0,743.0
45488,1215417235.0,900.0,792.0
45489,1215425673.0,886.0,730.0
45490,1215433898.0,895.0,723.0
45491,1215442229.0,873.0,819.0
45492,1215450567.0,907.0,741.0
45493,1215458897.0,909.0,734.0
45494,1215467261.0,890.0,791.0
45495,1215475566.0,930.0,758.0
45496,1215483947.0,929.0,748.0
45497,1215492224.0,861.0,770.0
45498,1215500562.0,883.0,754.0
45499,1215508890.0,910.0,721.0
45500,1215517223.0,912.0,761.0
45501,1215525623.0,890.0,748.0
45502,1215533888.0,962.0,706.0
45503,1215542295.0,939.0,752.0
45504,1215550615.0,943.0,750.0
45505,1215558945.0,981.0,748.0
45506,1215567217.0,859.0,765.0
45507,1215575555.0,897.0,726.0
45508,1215583882.0,907.0,692.0
45509,1215592214.0,871.0,729.0
45510,1215600553.0,880.0,655.0
45511,1215608945.0,867.0,685.0
45512,1215617212.0,883.0,762.0
45513,1215625612.0,922.0,706.0
45514,1215633933.0,942.0,695.0
45515,1215642268.0,862.0,758.0
45516,1215650545.0,941.0,700.0
45517,1215658875.0,930.0,656.0
45518,1215667271.0,883.0,702.0
45519,1215675551.0,906.0,769.0
45520,1215683932.0,964.0,716.0
45521,1215692262.0,899.0,789.0
45522,1215700541.0,937.0,693.0
45523,1215708868.0,917.0,703.0
45524,1215717202.0,891.0,756.0
45525,1215725548.0,873.0,736.0
45526,1215733865.0,926.0,679.0
45527,1215742197.0,903.0,745.0
45528,1215750533.0,929.0,700.0
45529,1215758925.0,914.0,696.0
45530,1215767254.0,881.0,765.0
45531,1215775603.0,902.0,695.0
45532,1215783920.0,938.0,701.0
45533,1215792205.0,907.0,771.0
45534,1215800526.0,950.0,706.0
45535,1215808932.0,935.0,702.0
45537,1215825587.0,958.0,690.0
45538,1215833912.0,941.0,628.0
45539,1215842186.0,882.0,741.0
45540,1215850524.0,950.0,649.0
45541,1215858859.0,954.0,654.0
45542,1215867249.0,973.0,718.0
45543,1215875518.0,951.0,641.0
45544,1215883932.0,966.0,624.0
45546,1215900609.0,952.0,696.0
45547,1215908846.0,941.0,634.0
45548,1215917179.0,905.0,673.0
45549,1215925522.0,965.0,617.0
45550,1215933843.0,969.0,606.0
45551,1215942176.0,892.0,666.0
45552,1215950525.0,995.0,612.0
45553,1215958841.0,1011.0,639.0
45554,1215967172.0,933.0,680.0
45555,1215975507.0,961.0,600.0
45556,1215983839.0,977.0,597.0
45557,1215992235.0,923.0,695.0
45558,1216000504.0,953.0,612.0
45559,1216008834.0,966.0,590.0
45560,1216017223.0,890.0,701.0
45561,1216025501.0,904.0,685.0
45562,1216033892.0,960.0,623.0
45563,1216042222.0,970.0,640.0
45564,1216050499.0,924.0,712.0
45565,1216058827.0,994.0,600.0
45566,1216067227.0,916.0,661.0
45567,1216075496.0,984.0,687.0
45568,1216083826.0,1016.0,642.0
45569,1216092162.0,1002.0,690.0
45570,1216100556.0,955.0,682.0
45571,1216108823.0,1007.0,586.0
45572,1216117154.0,932.0,640.0
45573,1216125490.0,912.0,629.0
45574,1216133821.0,1003.0,555.0
45575,1216142152.0,964.0,669.0
45576,1216150540.0,908.0,712.0
45577,1216158816.0,964.0,706.0
45578,1216167220.0,985.0,608.0
45579,1216175487.0,930.0,679.0
45580,1216183879.0,1010.0,617.0
45581,1216192199.0,954.0,676.0
45582,1216200486.0,920.0,557.0
45583,1216208812.0,1023.0,529.0
45584,1216217153.0,1021.0,529.0
45585,1216225479.0,966.0,595.0
45586,1216233810.0,1007.0,540.0
45587,1216242194.0,987.0,558.0
45588,1216250475.0,928.0,572.0
45589,1216258806.0,1001.0,535.0
45590,1216267198.0,963.0,591.0
45591,1216275474.0,948.0,604.0
45592,1216283861.0,1049.0,550.0
45593,1216292136.0,939.0,591.0
45594,1216300469.0,956.0,577.0
45595,1216308800.0,955.0,579.0
45596,1216317197.0,1075.0,495.0
45597,1216325467.0,958.0,563.0
45598,1216333798.0,1071.0,544.0
45599,1216342130.0,944.0,614.0
45600,1216350465.0,925.0,624.0
45601,1216358856.0,938.0,600.0
45602,1216367127.0,946.0,606.0
45603,1216375465.0,937.0,606.0
45604,1216383800.0,1017.0,550.0
45605,1216392178.0,920.0,627.0
45606,1216400465.0,937.0,581.0
45607,1216408788.0,1070.0,540.0
45608,1216417122.0,958.0,634.0
45609,1216425511.0,932.0,549.0
45610,1216433796.0,1034.0,445.0
45611,1216442117.0,908.0,529.0
45612,1216450514.0,894.0,494.0
45613,1216458867.0,955.0,448.0
45614,1216467176.0,878.0,478.0
45615,1216475537.0,896.0,557.0
45616,1216483779.0,988.0,444.0
45617,1216492119.0,907.0,552.0
45618,1216500451.0,897.0,526.0
45619,1216508832.0,951.0,427.0
45620,1216517110.0,879.0,465.0
45621,1216525511.0,897.0,488.0
45622,1216533833.0,954.0,462.0
45623,1216542165.0,888.0,601.0
45624,1216550448.0,876.0,579.0
45625,1216558833.0,943.0,476.0
45626,1216567103.0,887.0,483.0
45627,1216575501.0,859.0,465.0
45628,1216583769.0,986.0,401.0
45629,1216592186.0,917.0,496.0
45630,1216600437.0,953.0,449.0
45631,1216608823.0,954.0,454.0
45632,1216617188.0,864.0,420.0
45633,1216625434.0,887.0,399.0
45634,1216633825.0,933.0,396.0
45635,1216642095.0,886.0,387.0
45636,1216650492.0,934.0,519.0
45637,1216658817.0,800.0,511.0
45638,1216667108.0,828.0,554.0
45639,1216675513.0,879.0,534.0
45640,1216683818.0,923.0,446.0
45641,1216692091.0,897.0,469.0
45642,1216700426.0,836.0,387.0
45643,1216708756.0,892.0,311.0
45644,1216717087.0,792.0,441.0
45645,1216725438.0,874.0,406.0
45646,1216733754.0,874.0,406.0
45647,1216742086.0,803.0,462.0
45648,1216750508.0,797.0,451.0
45649,1216758749.0,860.0,400.0
45650,1216767091.0,852.0,467.0
45651,1216775419.0,867.0,464.0
45652,1216783838.0,904.0,381.0
45653,1216792084.0,816.0,453.0
45654,1216800466.0,879.0,408.0
45655,1216808805.0,885.0,448.0
45656,1216817076.0,817.0,485.0
45657,1216825471.0,851.0,398.0
45658,1216833799.0,924.0,354.0
45659,1216842073.0,821.0,459.0
45660,1216850466.0,821.0,473.0
45661,1216858793.0,830.0,467.0
45662,1216867071.0,826.0,484.0
45663,1216875405.0,845.0,427.0
45664,1216883735.0,785.0,483.0
45665,1216892068.0,713.0,496.0
45666,1216900403.0,810.0,630.0
45667,1216908816.0,756.0,739.0
45668,1216917064.0,748.0,820.0
45669,1216925407.0,750.0,827.0
45670,1216933731.0,751.0,752.0
45671,1216942063.0,794.0,812.0
45672,1216950397.0,792.0,752.0
45673,1216958728.0,791.0,747.0
45674,1216967060.0,723.0,749.0
45675,1216975393.0,756.0,730.0
45676,1216983724.0,778.0,721.0
45677,1216992056.0,786.0,792.0
45678,1217000467.0,770.0,742.0
45679,1217008781.0,781.0,754.0
45680,1217017061.0,802.0,831.0
45681,1217025387.0,748.0,774.0
45682,1217033779.0,750.0,743.0
45683,1217042106.0,782.0,768.0
45684,1217050440.0,740.0,774.0
45685,1217058716.0,820.0,768.0
45686,1217067101.0,808.0,788.0
45687,1217075439.0,760.0,775.0
45688,1217083771.0,712.0,806.0
45689,1217092044.0,758.0,754.0
45690,1217100379.0,732.0,840.0
45691,1217108710.0,748.0,776.0
45692,1217117094.0,756.0,779.0
45693,1217125442.0,796.0,767.0
45694,1217133707.0,784.0,745.0
45695,1217142130.0,789.0,758.0
45696,1217150374.0,751.0,739.0
45697,1217158706.0,786.0,742.0
45698,1217167097.0,730.0,821.0
45699,1217175373.0,775.0,818.0
45700,1217183755.0,791.0,788.0
45701,1217192094.0,778.0,830.0
45702,1217200456.0,725.0,785.0
45703,1217208698.0,784.0,819.0
45704,1217217085.0,811.0,796.0
45705,1217225448.0,791.0,776.0
45706,1217233751.0,779.0,778.0
45707,1217242080.0,759.0,769.0
45708,1217250421.0,779.0,787.0
45709,1217258693.0,789.0,780.0
45710,1217267085.0,794.0,787.0
45711,1217275418.0,858.0,678.0
45712,1217283690.0,909.0,836.0
45713,1217292087.0,992.0,857.0
45714,1217300354.0,982.0,915.0
45715,1217308687.0,1052.0,900.0
45716,1217317019.0,1082.0,864.0
45717,1217325410.0,1102.0,864.0
45718,1217333746.0,1137.0,858.0
45719,1217342099.0,1056.0,902.0
45720,1217350349.0,980.0,910.0
45721,1217358682.0,1088.0,864.0
45722,1217367016.0,1051.0,866.0
45723,1217375353.0,1008.0,976.0
45724,1217383679.0,1095.0,898.0
45725,1217392012.0,1101.0,885.0
45726,1217400403.0,1060.0,919.0
45727,1217408756.0,1089.0,881.0
45729,1217425340.0,1020.0,928.0
45730,1217433678.0,1091.0,874.0
45731,1217442003.0,998.0,950.0
45732,1217450430.0,1012.0,954.0
45733,1217458679.0,1010.0,955.0
45734,1217467006.0,1061.0,907.0
45735,1217475335.0,1011.0,976.0
45736,1217483668.0,1009.0,976.0
45737,1217492000.0,1052.0,968.0
45738,1217500331.0,1040.0,906.0
45739,1217508664.0,1008.0,907.0
45740,1217517053.0,1004.0,890.0
45741,1217525329.0,1011.0,917.0
45742,1217533660.0,992.0,789.0
45743,1217542025.0,980.0,775.0
45744,1217550327.0,921.0,789.0
45745,1217558719.0,991.0,767.0
45746,1217566999.0,1017.0,739.0
45747,1217575324.0,937.0,802.0
45748,1217583664.0,1017.0,751.0
45749,1217591989.0,1011.0,771.0
45750,1217600382.0,950.0,792.0
45751,1217608654.0,1006.0,722.0
45752,1217616985.0,958.0,728.0
45753,1217625373.0,922.0,716.0
45754,1217633709.0,965.0,767.0
45755,1217641983.0,1001.0,747.0
45756,1217650315.0,1005.0,769.0
45757,1217658707.0,1044.0,722.0
45758,1217667044.0,1016.0,732.0
45759,1217675313.0,999.0,732.0
45760,1217683704.0,1011.0,733.0
45761,1217692045.0,1020.0,719.0
45762,1217700310.0,939.0,783.0
45763,1217708643.0,1009.0,684.0
45764,1217716973.0,1009.0,678.0
45765,1217725368.0,896.0,742.0
45766,1217733704.0,980.0,691.0
45767,1217741971.0,950.0,739.0
45768,1217750389.0,910.0,721.0
45769,1217758635.0,973.0,724.0
45770,1217766968.0,969.0,670.0
45771,1217775303.0,915.0,760.0
45772,1217783639.0,987.0,658.0
45773,1217791966.0,972.0,693.0
45774,1217800362.0,887.0,789.0
45775,1217808631.0,934.0,721.0
45776,1217816962.0,948.0,743.0
45777,1217825318.0,872.0,759.0
45778,1217833630.0,990.0,708.0
45779,1217842017.0,987.0,697.0
45780,1217850351.0,882.0,743.0
45781,1217858626.0,962.0,688.0
45782,1217866957.0,963.0,698.0
45783,1217875343.0,958.0,693.0
45784,1217883625.0,954.0,697.0
45785,1217892026.0,965.0,688.0
45786,1217900348.0,919.0,742.0
45787,1217908630.0,980.0,668.0
45788,1217916951.0,975.0,668.0
45789,1217925285.0,903.0,776.0
45790,1217933618.0,957.0,695.0
45791,1217941948.0,964.0,725.0
45792,1217950284.0,912.0,788.0
45793,1217958624.0,956.0,725.0
45794,1217966945.0,953.0,705.0
45795,1217975278.0,895.0,752.0
45796,1217983612.0,957.0,684.0
45797,1217992040.0,971.0,724.0
45798,1218000275.0,887.0,751.0
45799,1218008726.0,954.0,713.0
45800,1218016939.0,944.0,709.0
45801,1218025379.0,947.0,707.0
45802,1218033605.0,957.0,699.0
45803,1218041936.0,971.0,644.0
45804,1218050277.0,891.0,688.0
45805,1218058655.0,971.0,667.0
45806,1218066944.0,964.0,692.0
45807,1218075329.0,889.0,731.0
45808,1218083660.0,979.0,682.0
45809,1218091933.0,981.0,667.0
45810,1218100359.0,879.0,736.0
45811,1218108657.0,934.0,691.0
45812,1218116989.0,951.0,672.0
45813,1218125262.0,901.0,726.0
45814,1218133654.0,971.0,645.0
45815,1218141983.0,943.0,710.0
45816,1218150259.0,897.0,699.0
45817,1218158649.0,936.0,726.0
45818,1218166922.0,934.0,678.0
45819,1218175317.0,852.0,708.0
45820,1218183588.0,975.0,694.0
45821,1218191977.0,980.0,695.0
45822,1218200255.0,893.0,727.0
45823,1218208587.0,940.0,671.0
45824,1218216973.0,941.0,660.0
45825,1218225341.0,856.0,675.0
45826,1218233643.0,938.0,646.0
45827,1218241976.0,933.0,713.0
45828,1218250313.0,884.0,699.0
45829,1218258588.0,938.0,719.0
45830,1218266913.0,926.0,668.0
45831,1218275245.0,904.0,682.0
45832,1218283578.0,965.0,665.0
45833,1218291968.0,965.0,658.0
45834,1218300243.0,954.0,526.0
45835,1218308637.0,959.0,500.0
45836,1218316907.0,959.0,500.0
45837,1218325292.0,942.0,553.0
45838,1218333632.0,960.0,620.0
45839,1218341959.0,963.0,553.0
45840,1218350289.0,981.0,543.0
45841,1218358628.0,980.0,539.0
45842,1218366963.0,1013.0,563.0
45843,1218375287.0,963.0,506.0
45844,1218383625.0,954.0,500.0
45845,1218391958.0,950.0,533.0
45846,1218400293.0,939.0,569.0
45847,1218408563.0,996.0,581.0
45848,1218416980.0,965.0,533.0
45849,1218425228.0,979.0,556.0
45850,1218433623.0,969.0,567.0
45851,1218441892.0,956.0,585.0
45852,1218450225.0,966.0,566.0
45853,1218458611.0,974.0,597.0
45854,1218466945.0,977.0,584.0
45855,1218475221.0,975.0,558.0
45856,1218483611.0,969.0,546.0
45857,1218491939.0,998.0,572.0
45858,1218500268.0,962.0,513.0
45859,1218508552.0,977.0,504.0
45860,1218516942.0,974.0,564.0
45861,1218525272.0,988.0,496.0
45862,1218533604.0,995.0,535.0
45863,1218541943.0,995.0,564.0
45864,1218550269.0,996.0,547.0
45865,1218558549.0,986.0,545.0
45866,1218566878.0,985.0,555.0
45867,1218575295.0,989.0,548.0
45868,1218583543.0,1003.0,526.0
45869,1218591932.0,1006.0,541.0
45870,1218600265.0,973.0,542.0
45871,1218608592.0,1008.0,549.0
45872,1218616930.0,1008.0,540.0
45873,1218625296.0,949.0,563.0
45874,1218633538.0,921.0,560.0
45875,1218641870.0,950.0,581.0
45876,1218650218.0,978.0,600.0
45877,1218658590.0,971.0,584.0
45878,1218666931.0,962.0,566.0
45879,1218675201.0,983.0,551.0
45880,1218683538.0,975.0,520.0
45881,1218691915.0,969.0,561.0
45882,1218700260.0,1022.0,524.0
45883,1218708530.0,923.0,601.0
45884,1218716863.0,925.0,587.0
45895,1218808586.0,1197.0,566.0
45896,1218816848.0,1137.0,600.0
45897,1218825182.0,971.0,598.0
45898,1218833515.0,1064.0,555.0
45899,1218841846.0,1061.0,570.0
45900,1218850182.0,1000.0,655.0
45901,1218858516.0,1057.0,632.0
45902,1218866844.0,1055.0,657.0
45903,1218875186.0,1027.0,631.0
45904,1218883522.0,1012.0,623.0
45905,1218891939.0,1008.0,630.0
45906,1218900175.0,1015.0,615.0
45907,1218908517.0,1040.0,553.0
45908,1218916840.0,1034.0,581.0
45909,1218925173.0,1023.0,629.0
45910,1218933526.0,1034.0,615.0
45911,1218941835.0,1045.0,614.0
45912,1218950168.0,1054.0,625.0
45913,1218958503.0,1058.0,626.0
45914,1218966831.0,1051.0,652.0
45915,1218975231.0,1048.0,652.0
45916,1218983499.0,1028.0,622.0
45917,1218991832.0,1028.0,632.0
45918,1219000174.0,1020.0,630.0
45919,1219008550.0,1011.0,617.0
45920,1219016894.0,979.0,610.0
45921,1219025166.0,978.0,601.0
45922,1219033495.0,980.0,610.0
45923,1219041875.0,996.0,630.0
45924,1219050177.0,951.0,651.0
45925,1219058492.0,993.0,631.0
45926,1219066880.0,975.0,616.0
45927,1219075213.0,975.0,647.0
45928,1219083550.0,995.0,642.0
45929,1219091873.0,1008.0,626.0
45930,1219100152.0,957.0,693.0
45931,1219108488.0,998.0,630.0
45932,1219116879.0,995.0,629.0
45933,1219125148.0,981.0,653.0
45934,1219133483.0,1039.0,635.0
45935,1219141814.0,1026.0,627.0
45936,1219150147.0,985.0,618.0
45937,1219158538.0,971.0,606.0
45938,1219166865.0,981.0,597.0
45939,1219175204.0,975.0,631.0
45940,1219183531.0,979.0,622.0
45941,1219191875.0,948.0,623.0
45942,1219200142.0,949.0,632.0
45943,1219208534.0,973.0,623.0
45944,1219216894.0,988.0,588.0
45945,1219225137.0,1009.0,608.0
45946,1219233529.0,1010.0,598.0
45947,1219241856.0,983.0,650.0
45948,1219250143.0,921.0,603.0
45949,1219258470.0,958.0,622.0
45950,1219266852.0,973.0,616.0
45951,1219275196.0,989.0,619.0
45952,1219283467.0,1008.0,614.0
45953,1219291796.0,1027.0,611.0
45954,1219300189.0,998.0,626.0
45955,1219308519.0,960.0,624.0
45956,1219316855.0,975.0,595.0
45957,1219325126.0,928.0,598.0
45958,1219333462.0,1003.0,587.0
45959,1219341859.0,990.0,582.0
45960,1219350124.0,945.0,593.0
45961,1219358465.0,939.0,596.0
45962,1219366789.0,950.0,579.0
45963,1219375121.0,980.0,614.0
45964,1219383523.0,977.0,635.0
45965,1219391844.0,969.0,637.0
45966,1219400119.0,962.0,629.0
45967,1219408454.0,968.0,612.0
45968,1219416833.0,973.0,590.0
45969,1219425115.0,950.0,615.0
45970,1219433451.0,981.0,574.0
45971,1219441779.0,972.0,619.0
45972,1219450112.0,953.0,620.0
45973,1219458449.0,952.0,633.0
45974,1219466777.0,954.0,637.0
45975,1219475109.0,975.0,604.0
45976,1219483444.0,994.0,594.0
45977,1219491774.0,978.0,590.0
45978,1219500105.0,985.0,592.0
45979,1219508441.0,987.0,569.0
45980,1219516771.0,990.0,568.0
45981,1219525103.0,931.0,622.0
45982,1219533438.0,978.0,607.0
45983,1219541827.0,993.0,629.0
45984,1219550155.0,981.0,621.0
45985,1219558499.0,942.0,585.0
45986,1219566766.0,931.0,589.0
45987,1219575106.0,869.0,568.0
45988,1219583487.0,727.0,492.0
45989,1219591851.0,727.0,492.0
45990,1219600095.0,691.0,539.0
45991,1219608431.0,735.0,611.0
45992,1219616762.0,742.0,546.0
45993,1219625147.0,753.0,580.0
45994,1219633510.0,780.0,538.0
45995,1219641758.0,708.0,542.0
45996,1219650146.0,752.0,520.0
45997,1219658483.0,759.0,509.0
45998,1219666754.0,780.0,546.0
45999,1219675093.0,772.0,540.0
46000,1219683485.0,765.0,560.0
46001,1219691814.0,760.0,553.0
46002,1219700084.0,748.0,566.0
46003,1219708419.0,750.0,564.0
46004,1219716750.0,749.0,526.0
46005,1219725081.0,752.0,529.0
46006,1219733490.0,804.0,527.0
46007,1219741747.0,733.0,501.0
46008,1219750078.0,729.0,629.0
46009,1219758414.0,755.0,561.0
46010,1219766815.0,758.0,558.0
46011,1219775080.0,738.0,587.0
46012,1219783410.0,743.0,536.0
46013,1219791799.0,809.0,458.0
46014,1219800074.0,737.0,509.0
46015,1219808409.0,775.0,534.0
46016,1219816739.0,780.0,544.0
46017,1219825123.0,781.0,559.0
46018,1219833404.0,778.0,576.0
46019,1219841793.0,761.0,555.0
46020,1219850126.0,752.0,533.0
46021,1219858462.0,801.0,525.0
46022,1219866789.0,802.0,549.0
46023,1219875128.0,828.0,510.0
46024,1219883406.0,772.0,472.0
46025,1219891730.0,835.0,472.0
46026,1219900120.0,825.0,473.0
46027,1219908397.0,822.0,485.0
46028,1219916727.0,823.0,517.0
46029,1219925059.0,815.0,421.0
46030,1219933393.0,825.0,411.0
46031,1219941804.0,829.0,433.0
46032,1219950056.0,824.0,487.0
46033,1219958393.0,832.0,466.0
46034,1219966722.0,841.0,471.0
